EmployeeID,Gender,Age,MaritalStatus,EducationLevel,Department,JobRole,JobLevel,BusinessTravel,EmploymentType,WorkLocation,RemoteWork,DateOfJoining,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,MonthlyIncome,AnnualSalary,SalaryHikePercent,Bonus,StockOptionLevel,OverTime,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,NumberOfProjects,PromotionInLast5Years,EngagementScore,AbsenteeismDays,ManagerRating,TeamSize,Attrition,DistanceFromHome,HealthIssues,JobInvolvement,StressLevel,HiringSource,CostToHire,ReplacementCost,Region,AgeGroup
869,Male,32,Divorced,PhD,IT,Manager,3,Travel_Rarely,Contract,Bangalore,No,12-05-2015,10.8,7,2,138839,1666068,14,27509,0,Yes,1,1,1,3,9,Yes,9,13,2,8,No,20,No,2,2,LinkedIn,24605,55281,North,25-34
870,Female,57,Divorced,Bachelor,Sales,Specialist,3,Travel_Rarely,Full-Time,Bangalore,Yes,30-03-2024,1.9,9,6,115323,1383876,8,22771,1,Yes,1,3,4,3,5,No,71,7,1,7,No,28,Yes,2,4,LinkedIn,36241,93487,South,55-64
871,Female,55,Single,High School,Operations,Specialist,1,Travel_Rarely,Contract,Bangalore,No,13-01-2017,9.1,5,0,29787,357444,7,27467,0,No,1,3,2,1,11,Yes,80,4,3,7,Yes,7,Yes,4,1,Campus,13959,99430,South,45-54
872,Female,31,Single,Master,IT,Specialist,2,Travel_Rarely,Contract,Ahmedabad,No,11-05-2021,4.8,5,8,79807,957684,19,18725,2,Yes,3,2,1,4,12,Yes,6,19,3,9,No,16,No,1,2,LinkedIn,11475,72073,West,25-34
873,Female,37,Divorced,High School,Marketing,Team Lead,2,Travel_Rarely,Contract,Bangalore,No,23-11-2015,10.3,9,4,115957,1391484,12,29768,0,Yes,1,1,1,2,10,Yes,24,8,1,12,No,11,Yes,1,4,LinkedIn,39067,65262,North,35-44
874,Female,44,Single,Bachelor,Finance,Analyst,3,Travel_Rarely,Full-Time,Delhi,No,05-02-2022,4,2,6,95057,1140684,6,41539,1,No,1,3,2,4,10,Yes,42,4,3,14,Yes,26,Yes,1,3,Referral,45912,28025,North,35-44
875,Male,56,Divorced,High School,Finance,Manager,2,Non-Travel,Contract,Delhi,No,09-10-2019,6.4,9,1,81187,974244,24,22203,2,Yes,1,3,2,3,3,Yes,54,3,3,13,No,18,No,4,4,Campus,10178,25817,West,55-64
876,Male,53,Married,Bachelor,IT,Team Lead,1,Non-Travel,Full-Time,Delhi,Yes,11-02-2020,6,8,6,145762,1749144,11,7988,2,No,1,4,1,3,3,No,34,16,4,11,Yes,23,Yes,3,1,Campus,30600,85942,North,45-54
877,Female,29,Married,Bachelor,HR,Manager,1,Travel_Frequently,Contract,Pune,No,04-04-2018,7.9,3,1,80333,963996,12,11324,1,No,1,4,3,2,9,Yes,98,15,3,10,No,12,Yes,1,2,LinkedIn,32234,96615,East,25-34
878,Male,31,Married,High School,Finance,Analyst,1,Non-Travel,Full-Time,Bangalore,Yes,27-03-2019,6.9,1,0,90164,1081968,10,47188,1,Yes,1,3,1,3,1,Yes,28,7,3,12,No,14,No,4,1,Consultancy,12878,31857,South,25-34
879,Male,23,Married,Master,Finance,Executive,4,Travel_Frequently,Contract,Bangalore,Yes,08-02-2024,2,8,7,129608,1555296,21,37804,1,No,1,1,1,2,3,No,87,6,4,12,Yes,16,Yes,3,2,Referral,23635,96518,South,18-24
880,Male,27,Divorced,High School,HR,Team Lead,3,Travel_Frequently,Contract,Ahmedabad,No,01-11-2015,10.3,9,3,78022,936264,8,43285,2,Yes,1,4,1,4,7,Yes,35,1,1,8,No,4,No,2,4,LinkedIn,47345,51036,South,25-34
881,Male,31,Single,Master,IT,Team Lead,4,Travel_Frequently,Contract,Delhi,No,06-07-2019,6.6,7,5,68440,821280,23,5588,0,Yes,1,2,2,2,11,Yes,98,18,4,12,No,5,No,1,3,LinkedIn,13860,47865,North,25-34
882,Male,50,Divorced,Master,Sales,Team Lead,3,Travel_Rarely,Contract,Pune,No,17-02-2024,2,2,7,33743,404916,23,47032,2,Yes,1,2,4,2,8,Yes,32,10,1,13,No,28,Yes,4,1,Referral,18813,86436,West,45-54
883,Female,27,Married,Master,HR,Executive,3,Travel_Rarely,Contract,Mumbai,No,03-09-2022,3.5,1,8,43245,518940,13,46173,2,No,2,1,4,1,13,Yes,85,8,3,9,Yes,26,Yes,1,2,LinkedIn,10160,63358,South,25-34
884,Female,51,Divorced,High School,Operations,Specialist,4,Travel_Rarely,Full-Time,Bangalore,No,09-05-2023,2.8,6,9,101937,1223244,11,26281,1,No,4,2,1,1,8,No,87,15,1,12,Yes,26,Yes,4,1,Referral,27569,58877,South,45-54
885,Female,40,Married,Bachelor,Sales,Executive,4,Travel_Rarely,Full-Time,Ahmedabad,Yes,08-05-2015,10.8,8,2,136305,1635660,14,25266,0,No,1,1,3,4,14,No,39,5,3,8,No,7,No,2,3,LinkedIn,23276,94621,East,35-44
886,Male,29,Married,Master,HR,Team Lead,2,Travel_Frequently,Full-Time,Ahmedabad,Yes,02-11-2022,3.3,6,8,71938,863256,9,47907,2,No,1,1,2,3,14,Yes,72,9,1,13,No,20,Yes,1,1,LinkedIn,28560,25362,South,25-34
887,Male,34,Single,Master,IT,Manager,1,Travel_Frequently,Contract,Ahmedabad,No,18-07-2020,5.6,5,0,25599,307188,13,15902,0,Yes,1,2,1,3,13,Yes,85,2,2,12,No,29,No,4,3,LinkedIn,49853,81580,North,25-34
888,Male,24,Single,Master,Operations,Executive,3,Non-Travel,Contract,Delhi,Yes,26-08-2017,8.5,3,9,78861,946332,20,46566,0,No,1,1,2,1,6,No,75,1,4,4,Yes,2,Yes,4,3,Referral,46848,94783,West,18-24
889,Male,23,Single,High School,HR,Manager,5,Non-Travel,Full-Time,Mumbai,No,08-03-2017,9,0,4,42234,506808,14,33667,0,No,1,3,2,4,2,No,61,8,4,5,Yes,14,Yes,3,4,Referral,19689,44272,West,18-24
890,Female,41,Married,Master,Sales,Analyst,5,Travel_Frequently,Full-Time,Ahmedabad,Yes,27-07-2018,7.6,1,5,74848,898176,7,17678,1,No,2,1,1,4,3,Yes,30,4,3,11,No,24,No,1,1,LinkedIn,45536,95287,South,35-44
891,Male,22,Divorced,Master,Operations,Team Lead,3,Travel_Frequently,Full-Time,Bangalore,Yes,25-03-2023,2.9,8,9,65955,791460,16,5556,0,Yes,4,1,2,1,8,No,11,9,2,8,No,19,Yes,3,2,LinkedIn,28523,44783,West,18-24
892,Female,48,Single,High School,Sales,Executive,5,Non-Travel,Full-Time,Bangalore,Yes,18-05-2016,9.8,0,1,30042,360504,7,32991,0,No,3,4,4,1,3,No,86,7,2,9,Yes,25,No,4,1,Referral,26241,55055,East,45-54
893,Female,57,Divorced,High School,IT,Specialist,1,Travel_Frequently,Contract,Pune,Yes,23-08-2020,5.5,7,2,114035,1368420,13,31510,2,Yes,3,1,3,2,2,Yes,22,13,2,5,No,17,Yes,3,3,LinkedIn,29612,69723,West,55-64
894,Male,36,Married,High School,HR,Executive,4,Non-Travel,Contract,Delhi,No,01-12-2022,3.2,1,4,133312,1599744,19,9127,1,No,3,4,4,1,6,Yes,50,15,4,4,Yes,24,Yes,2,4,Campus,31366,40745,East,35-44
895,Male,46,Married,Bachelor,Finance,Executive,2,Travel_Rarely,Full-Time,Pune,Yes,29-10-2024,1.3,6,8,45080,540960,9,10160,0,Yes,4,3,3,4,2,No,62,2,3,10,No,11,Yes,2,2,LinkedIn,17136,62285,North,45-54
896,Male,35,Married,Bachelor,HR,Analyst,5,Travel_Frequently,Full-Time,Delhi,No,26-07-2022,3.6,0,8,145986,1751832,7,2033,1,No,4,2,4,2,1,Yes,56,4,1,8,No,21,No,1,3,Referral,39475,86404,East,25-34
897,Female,40,Single,PhD,Operations,Executive,3,Travel_Rarely,Full-Time,Bangalore,Yes,17-04-2024,1.8,9,7,93749,1124988,15,27377,0,Yes,4,4,4,2,9,Yes,99,17,3,14,No,20,Yes,3,1,Consultancy,46492,78636,West,35-44
898,Female,50,Single,High School,Sales,Executive,1,Non-Travel,Full-Time,Bangalore,Yes,28-08-2018,7.5,8,0,106429,1277148,13,38085,0,Yes,3,2,1,4,3,No,1,12,2,4,No,8,Yes,4,3,Referral,31763,32568,West,45-54
899,Female,48,Single,PhD,Marketing,Analyst,4,Travel_Frequently,Full-Time,Ahmedabad,No,02-03-2016,10,8,4,61596,739152,19,40263,2,Yes,4,1,3,1,4,Yes,87,7,1,10,No,5,Yes,3,1,LinkedIn,12027,31944,West,45-54
900,Male,33,Divorced,PhD,Sales,Manager,3,Non-Travel,Full-Time,Bangalore,No,18-08-2018,7.5,7,3,143981,1727772,13,26361,1,Yes,1,2,2,1,6,Yes,20,8,4,4,Yes,20,Yes,4,1,Referral,24120,22948,North,25-34
901,Male,45,Single,Bachelor,Marketing,Manager,5,Travel_Rarely,Full-Time,Delhi,No,25-02-2018,8,0,8,147294,1767528,5,12836,2,No,4,2,2,1,12,Yes,68,11,2,3,No,1,Yes,1,4,Referral,25628,46300,North,35-44
902,Female,53,Married,High School,Marketing,Executive,4,Travel_Frequently,Full-Time,Ahmedabad,Yes,08-10-2016,9.4,3,8,106481,1277772,24,13568,1,No,3,3,2,2,14,Yes,59,3,3,3,No,16,Yes,3,4,LinkedIn,27813,29153,South,45-54
903,Male,47,Single,Master,Marketing,Specialist,4,Travel_Frequently,Full-Time,Ahmedabad,Yes,28-07-2018,7.6,4,1,133632,1603584,8,34018,2,Yes,3,2,4,4,7,Yes,61,4,4,6,No,11,No,2,2,Consultancy,19295,34735,West,45-54
904,Female,49,Married,High School,IT,Manager,4,Travel_Rarely,Contract,Bangalore,No,24-06-2016,9.7,8,5,129309,1551708,7,33461,1,No,3,2,3,3,12,No,84,19,3,11,Yes,28,No,1,3,Consultancy,29420,99859,East,45-54
905,Female,24,Married,High School,IT,Specialist,1,Travel_Frequently,Contract,Delhi,Yes,13-12-2022,3.2,3,1,92884,1114608,17,20244,2,No,4,2,2,1,7,No,56,13,2,7,No,20,No,1,1,Consultancy,41602,92740,West,18-24
906,Male,47,Married,High School,Finance,Manager,1,Travel_Frequently,Full-Time,Bangalore,Yes,03-02-2015,11.1,5,0,89588,1075056,12,33884,0,Yes,3,3,1,3,3,Yes,48,9,3,9,No,25,No,4,3,LinkedIn,20356,61163,South,45-54
907,Male,49,Single,PhD,Marketing,Executive,3,Travel_Frequently,Full-Time,Mumbai,No,14-06-2017,8.7,8,3,79382,952584,21,8432,0,Yes,1,3,1,3,7,No,17,10,1,14,No,18,Yes,1,4,Campus,18573,42415,East,45-54
908,Male,43,Single,High School,IT,Analyst,2,Travel_Frequently,Contract,Delhi,Yes,12-12-2018,7.2,8,0,72287,867444,19,4991,2,Yes,3,3,3,2,13,Yes,5,18,4,14,No,5,Yes,2,1,Referral,30398,73404,West,35-44
909,Female,26,Married,PhD,Sales,Manager,5,Non-Travel,Contract,Ahmedabad,No,17-04-2019,6.9,5,0,39091,469092,14,15441,1,No,2,4,1,1,10,No,36,19,3,4,Yes,28,No,4,1,LinkedIn,17889,47256,West,25-34
910,Male,46,Divorced,PhD,HR,Team Lead,2,Travel_Frequently,Contract,Ahmedabad,Yes,29-08-2021,4.5,2,7,41622,499464,16,36642,2,No,3,4,3,2,1,Yes,60,10,1,9,No,13,Yes,4,3,LinkedIn,13234,26494,South,45-54
911,Male,40,Divorced,PhD,Operations,Specialist,2,Travel_Frequently,Contract,Pune,No,02-04-2023,2.9,5,2,145278,1743336,9,15032,2,No,1,3,4,3,4,No,84,4,3,6,No,11,Yes,1,3,LinkedIn,14206,39348,South,35-44
912,Female,21,Divorced,Master,Sales,Manager,1,Travel_Frequently,Contract,Delhi,No,25-03-2019,6.9,8,2,137615,1651380,10,9363,0,Yes,1,4,4,4,5,Yes,61,16,2,3,Yes,13,No,4,2,LinkedIn,45741,24626,East,18-24
913,Male,32,Married,PhD,Finance,Analyst,2,Travel_Rarely,Full-Time,Mumbai,No,16-04-2018,7.9,3,8,22292,267504,11,10773,1,Yes,1,2,4,2,5,Yes,70,16,3,9,No,8,No,1,2,Referral,12950,73692,West,25-34
914,Male,29,Married,Bachelor,HR,Manager,3,Travel_Frequently,Full-Time,Bangalore,No,18-10-2020,5.3,2,4,99741,1196892,18,20302,2,No,1,2,4,3,3,No,17,11,1,13,No,1,Yes,1,1,Campus,12272,26141,North,25-34
915,Female,53,Married,High School,Operations,Specialist,2,Travel_Rarely,Contract,Pune,Yes,09-08-2017,8.5,9,3,94697,1136364,8,1619,1,Yes,4,3,3,3,7,No,57,10,3,10,No,24,Yes,1,1,Referral,21467,28199,West,45-54
916,Female,55,Married,High School,HR,Executive,4,Travel_Rarely,Contract,Ahmedabad,No,31-05-2022,3.7,7,5,59007,708084,13,48256,0,Yes,1,2,3,1,13,No,79,3,3,10,Yes,22,No,1,2,Campus,25205,80207,East,45-54
917,Male,43,Married,PhD,IT,Team Lead,2,Non-Travel,Full-Time,Delhi,Yes,03-08-2024,1.6,6,8,143385,1720620,6,28965,0,No,2,4,4,4,7,Yes,85,0,4,7,No,24,Yes,2,4,LinkedIn,30614,90569,East,35-44
918,Male,29,Single,PhD,Operations,Team Lead,2,Non-Travel,Full-Time,Pune,No,01-07-2022,3.6,4,4,132417,1589004,7,22151,1,Yes,3,1,2,1,11,No,12,1,2,7,No,23,Yes,1,4,Consultancy,17996,79413,North,25-34
919,Male,44,Divorced,PhD,Marketing,Executive,2,Travel_Rarely,Contract,Pune,No,07-08-2017,8.5,7,9,102841,1234092,14,31912,0,Yes,3,3,4,4,9,No,99,4,4,10,No,6,No,2,1,Referral,11980,91442,West,35-44
920,Female,50,Divorced,High School,Finance,Team Lead,5,Non-Travel,Full-Time,Bangalore,Yes,03-05-2023,2.8,0,0,48629,583548,13,43087,2,No,3,2,1,1,1,No,32,14,2,13,No,29,No,4,2,Consultancy,22631,47182,West,45-54
921,Male,34,Single,Master,Marketing,Specialist,1,Travel_Rarely,Full-Time,Bangalore,Yes,05-12-2017,8.2,1,9,97261,1167132,22,18160,1,No,1,2,1,2,4,No,95,13,3,3,No,3,Yes,1,1,LinkedIn,37551,92364,West,25-34
922,Female,54,Single,Master,Sales,Team Lead,4,Non-Travel,Contract,Pune,Yes,22-04-2016,9.8,9,0,33654,403848,13,42040,0,No,3,4,2,1,11,Yes,88,12,4,11,Yes,9,No,4,4,Consultancy,12812,26562,South,45-54
923,Female,55,Married,Bachelor,Finance,Executive,4,Travel_Frequently,Contract,Pune,No,09-02-2024,2,3,3,90713,1088556,23,46904,2,No,4,3,3,4,7,No,18,16,1,10,No,14,Yes,2,3,Campus,49933,33514,East,45-54
924,Male,36,Single,Master,Marketing,Manager,5,Travel_Rarely,Full-Time,Ahmedabad,Yes,25-01-2020,6.1,3,9,122809,1473708,17,28565,0,Yes,3,2,3,2,12,Yes,58,0,4,8,No,5,Yes,3,4,Campus,47580,28650,East,35-44
925,Male,33,Married,High School,Marketing,Team Lead,2,Travel_Rarely,Full-Time,Mumbai,No,17-12-2017,8.2,9,7,22456,269472,18,38741,1,Yes,4,1,3,2,10,Yes,22,15,1,11,Yes,17,Yes,1,1,Referral,32951,85941,South,25-34
926,Female,30,Single,High School,HR,Team Lead,3,Travel_Rarely,Contract,Ahmedabad,No,15-03-2019,6.9,7,6,35345,424140,13,48998,0,No,1,1,2,4,13,No,63,13,4,13,No,24,Yes,4,4,Referral,24546,35456,North,25-34
927,Female,35,Single,Master,Operations,Analyst,5,Travel_Frequently,Contract,Mumbai,Yes,03-05-2023,2.8,0,2,86355,1036260,5,7293,2,Yes,3,1,2,4,3,No,67,18,1,7,Yes,3,Yes,2,3,Referral,38130,50415,North,25-34
928,Male,41,Divorced,Bachelor,Marketing,Analyst,5,Travel_Rarely,Contract,Bangalore,No,31-03-2017,8.9,8,6,135458,1625496,5,11060,1,No,2,3,4,2,6,Yes,29,18,1,6,No,19,Yes,4,3,Campus,22705,46907,North,35-44
929,Female,49,Single,High School,HR,Analyst,2,Travel_Frequently,Contract,Mumbai,Yes,22-12-2015,10.2,7,7,129165,1549980,13,26439,1,No,1,4,2,2,12,Yes,63,0,1,6,No,3,No,2,3,LinkedIn,49268,59484,West,45-54
930,Female,43,Married,Bachelor,IT,Specialist,2,Non-Travel,Full-Time,Ahmedabad,No,20-05-2023,2.8,0,6,77442,929304,19,11739,1,Yes,4,2,1,1,3,No,90,14,3,7,No,20,Yes,1,2,LinkedIn,21990,93584,East,35-44
931,Female,42,Divorced,Master,Sales,Team Lead,5,Travel_Frequently,Full-Time,Pune,No,21-06-2023,2.7,7,7,64659,775908,6,15162,0,No,4,4,4,2,7,Yes,86,5,1,14,No,18,No,3,3,Campus,46356,76235,North,35-44
932,Female,38,Divorced,Master,Sales,Analyst,5,Travel_Rarely,Full-Time,Ahmedabad,Yes,04-10-2024,1.4,6,8,105731,1268772,16,401,2,No,4,2,2,2,3,No,88,10,4,10,No,26,No,3,3,Consultancy,13238,28513,East,35-44
933,Female,43,Single,Master,Marketing,Manager,4,Travel_Rarely,Full-Time,Bangalore,No,23-05-2022,3.8,9,9,54604,655248,22,35308,2,No,3,4,4,1,13,No,43,14,4,9,Yes,13,Yes,1,1,Consultancy,40078,58635,West,35-44
934,Male,28,Single,Bachelor,Sales,Analyst,2,Non-Travel,Contract,Pune,Yes,01-09-2021,4.5,3,5,55030,660360,20,2175,1,No,2,1,3,1,6,Yes,21,5,4,14,Yes,8,Yes,4,4,Campus,15974,25150,North,25-34
935,Male,54,Single,Master,IT,Analyst,5,Travel_Frequently,Contract,Bangalore,Yes,12-07-2017,8.6,6,0,104028,1248336,18,31863,1,Yes,2,3,2,4,5,No,28,14,2,4,No,13,Yes,3,3,Consultancy,23376,85129,West,45-54
936,Female,49,Married,High School,Sales,Specialist,5,Non-Travel,Full-Time,Bangalore,Yes,15-04-2019,6.9,0,8,110041,1320492,6,44887,0,No,4,3,2,2,5,Yes,1,2,1,12,No,15,No,4,3,Consultancy,39379,42674,West,45-54
937,Female,36,Married,Master,IT,Team Lead,5,Travel_Rarely,Contract,Ahmedabad,Yes,31-07-2016,9.6,6,7,20551,246612,15,19049,2,No,1,4,3,4,11,Yes,58,15,3,12,No,29,No,1,3,Campus,22778,60140,North,35-44
938,Male,53,Single,PhD,Operations,Team Lead,2,Travel_Rarely,Full-Time,Ahmedabad,No,18-06-2018,7.7,1,5,131666,1579992,12,1907,2,Yes,4,3,2,1,5,No,80,4,4,5,Yes,21,No,4,4,Referral,22321,52567,South,45-54
939,Male,22,Divorced,High School,Operations,Team Lead,3,Non-Travel,Contract,Pune,Yes,26-01-2018,8.1,0,3,21986,263832,12,20386,0,Yes,3,4,1,3,8,No,50,12,2,12,Yes,10,No,3,4,LinkedIn,25375,79133,East,18-24
940,Male,50,Single,PhD,Sales,Analyst,5,Travel_Frequently,Contract,Delhi,No,01-06-2015,10.7,1,6,97338,1168056,8,12863,1,No,3,3,2,3,6,Yes,15,16,3,12,Yes,17,No,2,3,LinkedIn,38693,33603,West,45-54
941,Female,34,Married,Bachelor,Marketing,Executive,1,Travel_Rarely,Full-Time,Delhi,Yes,04-06-2022,3.7,6,5,38345,460140,8,31564,0,No,2,1,4,4,13,Yes,10,12,1,10,No,17,No,2,1,Consultancy,31337,34245,North,25-34
942,Male,48,Married,High School,IT,Specialist,5,Non-Travel,Full-Time,Bangalore,No,05-03-2017,9,6,9,72504,870048,12,14992,0,Yes,4,1,4,3,11,No,77,17,1,10,No,9,No,1,2,Consultancy,43770,66357,West,45-54
943,Male,48,Married,High School,IT,Executive,5,Non-Travel,Full-Time,Bangalore,No,11-02-2016,10,2,8,32922,395064,14,19075,1,No,4,3,2,2,8,No,16,5,1,3,No,19,No,1,1,Consultancy,41403,96418,North,45-54
944,Female,50,Divorced,PhD,HR,Manager,4,Travel_Rarely,Full-Time,Delhi,Yes,17-12-2020,5.2,0,7,94047,1128564,12,41666,2,Yes,4,3,3,3,8,Yes,77,10,1,10,No,21,Yes,2,1,LinkedIn,29530,21201,West,45-54
945,Female,45,Single,High School,Sales,Manager,1,Travel_Rarely,Full-Time,Ahmedabad,Yes,19-04-2020,5.8,8,3,148636,1783632,13,20845,2,No,4,1,2,2,9,Yes,41,3,2,5,Yes,16,No,1,2,Referral,49794,49237,East,35-44
946,Female,57,Married,Bachelor,HR,Team Lead,1,Non-Travel,Contract,Pune,Yes,05-12-2024,1.2,6,7,88007,1056084,15,33025,1,Yes,3,3,1,4,12,Yes,27,13,2,5,No,27,Yes,1,2,LinkedIn,21207,48715,West,55-64
947,Female,43,Single,High School,Marketing,Specialist,1,Travel_Frequently,Contract,Delhi,No,26-03-2017,8.9,2,0,116895,1402740,18,31773,1,Yes,4,3,1,2,7,Yes,72,13,2,12,No,8,Yes,1,2,Referral,19655,67674,West,35-44
948,Female,22,Married,High School,IT,Manager,2,Travel_Rarely,Full-Time,Bangalore,Yes,12-03-2023,2.9,8,5,43502,522024,24,29227,2,Yes,4,2,1,2,2,No,4,9,3,7,Yes,5,No,4,2,Referral,42571,34220,East,18-24
949,Female,45,Divorced,Master,Finance,Team Lead,5,Travel_Rarely,Contract,Pune,No,23-04-2017,8.8,9,9,125385,1504620,12,46260,0,Yes,3,2,3,4,2,No,15,12,4,6,No,10,No,4,4,Consultancy,13687,69135,West,35-44
950,Male,31,Married,High School,Operations,Team Lead,3,Travel_Frequently,Contract,Pune,Yes,22-04-2020,5.8,7,8,115009,1380108,13,3456,2,No,4,3,4,2,13,No,38,10,3,11,No,29,Yes,2,1,Campus,32842,97263,South,25-34
951,Female,50,Married,High School,Finance,Manager,4,Travel_Rarely,Contract,Bangalore,No,20-12-2018,7.2,4,3,132225,1586700,13,49993,2,No,4,3,4,2,7,No,51,9,3,5,No,18,No,2,3,Campus,24089,82652,North,45-54
952,Female,25,Married,PhD,Finance,Specialist,5,Travel_Rarely,Contract,Pune,No,23-11-2021,4.2,0,5,57025,684300,13,36655,2,Yes,2,2,4,4,3,No,38,15,4,14,No,22,No,2,1,LinkedIn,37618,47916,North,18-24
953,Female,51,Single,Master,Marketing,Executive,3,Travel_Rarely,Full-Time,Ahmedabad,No,06-01-2017,9.1,5,5,102056,1224672,23,11684,2,Yes,4,2,2,4,9,Yes,40,14,1,7,No,4,No,4,2,LinkedIn,23754,48853,North,45-54
954,Male,44,Single,Master,Marketing,Analyst,5,Non-Travel,Full-Time,Delhi,Yes,02-08-2023,2.6,8,6,115324,1383888,16,19813,0,Yes,1,1,3,3,6,No,94,17,4,10,Yes,15,Yes,2,4,Consultancy,26798,94091,West,35-44
955,Female,55,Divorced,High School,HR,Team Lead,5,Travel_Frequently,Full-Time,Pune,Yes,28-04-2024,1.8,7,2,90845,1090140,14,18731,1,No,1,4,1,3,6,No,33,13,4,8,No,12,Yes,3,3,LinkedIn,45324,39338,West,45-54
956,Male,58,Married,Bachelor,HR,Executive,4,Travel_Frequently,Full-Time,Pune,No,14-07-2017,8.6,8,3,50795,609540,8,42186,0,No,2,3,1,2,11,Yes,49,15,3,9,No,3,No,2,3,Consultancy,35391,48822,West,55-64
957,Male,26,Divorced,PhD,Marketing,Team Lead,4,Travel_Rarely,Contract,Bangalore,Yes,24-10-2024,1.3,1,2,95048,1140576,9,30583,1,No,1,2,1,2,8,No,99,19,4,14,No,23,Yes,4,3,Consultancy,41634,97604,West,25-34
958,Female,48,Single,High School,Finance,Team Lead,3,Travel_Frequently,Contract,Mumbai,Yes,25-08-2021,4.5,3,3,43558,522696,24,37697,0,Yes,1,1,3,4,13,No,87,15,1,12,No,29,No,4,3,Consultancy,10900,21459,North,45-54
959,Female,58,Single,Master,HR,Team Lead,4,Non-Travel,Full-Time,Pune,No,02-03-2018,8,2,7,52692,632304,13,41398,1,No,3,1,1,3,11,No,7,17,4,14,No,12,No,4,1,Campus,26820,66676,South,55-64
960,Male,37,Divorced,Master,Sales,Analyst,2,Travel_Frequently,Full-Time,Ahmedabad,Yes,06-01-2016,10.1,7,1,92750,1113000,9,14432,0,No,2,4,2,1,9,No,2,18,2,3,No,3,Yes,3,3,Referral,12802,38033,North,35-44
961,Female,31,Divorced,PhD,Sales,Executive,5,Travel_Frequently,Contract,Ahmedabad,Yes,27-05-2018,7.7,4,2,31964,383568,13,35539,1,No,4,3,3,1,1,Yes,24,14,2,14,No,25,No,1,2,Referral,37921,86469,North,25-34
962,Male,33,Married,PhD,IT,Analyst,1,Travel_Frequently,Full-Time,Ahmedabad,No,29-09-2020,5.4,4,3,52177,626124,15,47112,1,Yes,1,4,2,3,9,No,21,6,4,10,No,23,Yes,2,2,LinkedIn,20058,32093,North,25-34
963,Female,34,Single,Bachelor,HR,Specialist,2,Travel_Frequently,Full-Time,Delhi,Yes,04-11-2023,2.3,2,2,134291,1611492,5,459,0,Yes,2,3,4,1,6,No,17,16,4,6,Yes,10,Yes,1,1,Consultancy,39968,88462,West,25-34
964,Male,50,Married,PhD,Sales,Analyst,2,Non-Travel,Contract,Bangalore,Yes,12-06-2023,2.7,4,7,122733,1472796,23,15577,2,Yes,3,2,2,2,8,No,24,13,4,13,No,2,No,3,3,Consultancy,44442,75180,South,45-54
965,Male,58,Divorced,High School,IT,Manager,3,Travel_Frequently,Full-Time,Ahmedabad,No,11-08-2017,8.5,7,3,102475,1229700,10,34378,0,No,2,2,4,4,4,Yes,37,9,3,14,No,21,No,2,1,Campus,10698,64230,East,55-64
966,Male,56,Married,Bachelor,Sales,Team Lead,2,Travel_Rarely,Full-Time,Delhi,Yes,17-06-2018,7.7,7,9,85032,1020384,17,39413,1,Yes,2,3,1,3,12,No,11,0,4,14,Yes,6,Yes,4,2,Referral,43148,43557,West,55-64
967,Male,56,Divorced,Bachelor,Sales,Manager,4,Travel_Rarely,Full-Time,Delhi,Yes,07-02-2023,3,0,2,109463,1313556,8,13336,0,Yes,3,3,3,2,14,No,83,0,3,4,No,24,No,3,1,Referral,46840,23572,North,55-64
968,Female,55,Divorced,Master,Finance,Team Lead,4,Travel_Frequently,Contract,Bangalore,No,23-10-2016,9.3,2,9,53061,636732,16,5728,1,No,1,4,1,2,3,No,40,7,2,12,No,18,No,3,2,Consultancy,41104,73586,North,45-54
969,Female,22,Married,High School,HR,Team Lead,5,Travel_Rarely,Contract,Mumbai,Yes,29-06-2019,6.7,3,2,82055,984660,5,7075,2,Yes,3,2,2,1,14,No,32,17,3,5,No,3,No,3,1,LinkedIn,22930,95856,East,18-24
970,Male,48,Divorced,Bachelor,Marketing,Executive,3,Non-Travel,Full-Time,Delhi,No,08-10-2016,9.4,4,7,58126,697512,22,46653,1,Yes,3,2,2,3,12,No,77,7,1,10,No,14,Yes,3,4,LinkedIn,26585,22140,North,45-54
971,Male,59,Married,High School,Sales,Executive,5,Travel_Frequently,Full-Time,Delhi,Yes,04-12-2018,7.2,9,7,61378,736536,13,33089,2,No,2,4,2,4,6,No,15,3,3,10,No,9,Yes,4,1,Consultancy,13176,22416,North,55-64
972,Female,38,Divorced,Bachelor,Finance,Team Lead,1,Travel_Rarely,Contract,Mumbai,No,13-06-2021,4.7,4,5,38695,464340,5,18315,2,No,2,3,2,4,1,Yes,28,2,1,6,No,28,Yes,1,4,Campus,20652,36963,West,35-44
973,Female,24,Single,PhD,HR,Manager,3,Travel_Frequently,Full-Time,Bangalore,Yes,14-04-2023,2.9,6,3,142538,1710456,12,49179,1,No,1,2,2,4,14,No,75,1,1,11,No,1,Yes,1,4,Consultancy,25858,79588,West,18-24
974,Female,37,Single,Master,HR,Specialist,3,Non-Travel,Full-Time,Ahmedabad,Yes,03-02-2017,9.1,4,3,82398,988776,20,22313,0,No,4,2,2,2,13,No,15,19,1,8,No,6,Yes,1,4,Consultancy,38258,64758,West,35-44
